  Generating ../edge.epk
  Adding rott/patches/fonts/smallfon/SMALL052.raw 30.4% [   117/   168] Deflate
  Adding rott/patches/fonts/smallfon/SMALL053.raw 33.1% [    85/   127] Deflate
  Adding rott/patches/fonts/smallfon/SMALL054.raw 31.5% [    89/   130] Deflate
  Adding rott/patches/fonts/smallfon/SMALL055.raw 31.1% [    91/   132] Deflate
  Adding rott/patches/fonts/smallfon/SMALL056.raw 32.7% [   109/   162] Deflate
  Adding rott/patches/fonts/smallfon/SMALL057.raw 41.7% [    91/   156] Deflate
  Adding rott/patches/fonts/smallfon/SMALL058.raw 30.7% [    88/   127] Deflate
  Adding rott/patches/fonts/smallfon/SMALL059.raw 32.5% [   108/   160] Deflate
  Adding rott/patches/fonts/smallfon/SMALL060.raw 20.5% [    62/    78] Deflate
  Adding rott/patches/fonts/smallfon/SMALL061.raw 28.3% [    76/   106] Deflate
  Adding rott/patches/fonts/smallfon/SMALL062.raw 21.8% [    61/    78] Deflate
  Adding rott/patches/fonts/smallfon/SMALL063.raw 25.0% [    69/    92] Deflate
  Adding rott/patches/fonts/smallfon/SMALL064.raw 42.3% [    64/   111] Deflate
  Adding rott/patches/fonts/smallfon/SMALL065.raw 12.2% [    43/    49] Deflate
  Adding rott/patches/fonts/smallfon/SMALL066.raw 31.0% [    98/   142] Deflate
  Adding rott/patches/fonts/smallfon/SMALL067.raw 27.3% [   104/   143] Deflate
  Adding rott/patches/fonts/smallfon/SMALL068.raw 28.8% [   104/   146] Deflate
  Adding rott/patches/fonts/smallfon/SMALL069.raw 26.6% [   102/   139] Deflate
  Adding rott/patches/fonts/smallfon/SMALL070.raw 31.1% [   102/   148] Deflate
  Adding rott/patches/fonts/smallfon/SMALL071.raw 27.7% [    86/   119] Deflate
  Adding rott/patches/fonts/smallfon/SMALL072.raw 27.3% [   104/   143] Deflate
  Adding rott/patches/fonts/smallfon/SMALL073.raw 32.3% [    86/   127] Deflate
  Adding rott/patches/fonts/smallfon/SMALL074.raw 15.3% [    50/    59] Deflate
  Adding rott/patches/fonts/smallfon/SMALL075.raw 24.7% [    73/    97] Deflate
  Adding rott/patches/fonts/smallfon/SMALL076.raw 30.6% [    93/   134] Deflate
  Adding rott/patches/fonts/smallfon/SMALL077.raw 28.1% [    82/   114] Deflate
  Adding rott/patches/fonts/smallfon/SMALL078.raw 35.7% [    99/   154] Deflate
  Adding rott/patches/fonts/smallfon/SMALL079.raw 34.7% [    96/   147] Deflate
  Adding rott/patches/fonts/smallfon/SMALL080.raw 27.3% [   112/   154] Deflate
  Adding rott/patches/fonts/smallfon/SMALL081.raw 24.2% [    91/   120] Deflate
  Adding rott/patches/fonts/smallfon/SMALL082.raw 25.0% [   105/   140] Deflate
  Adding rott/patches/fonts/smallfon/SMALL083.raw 23.7% [   103/   135] Deflate
  Adding rott/patches/fonts/smallfon/SMALL084.raw 26.2% [   110/   149] Deflate
  Adding rott/patches/fonts/smallfon/SMALL085.raw 33.9% [    82/   124] Deflate
  Adding rott/patches/fonts/smallfon/SMALL086.raw 30.6% [    86/   124] Deflate
  Adding rott/patches/fonts/smallfon/SMALL087.raw 32.5% [    85/   126] Deflate
  Adding rott/patches/fonts/smallfon/SMALL088.raw 34.6% [   102/   156] Deflate
  Adding rott/patches/fonts/smallfon/SMALL089.raw 41.4% [    89/   152] Deflate
  Adding rott/patches/fonts/smallfon/SMALL090.raw 31.5% [    85/   124] Deflate
  Adding rott/patches/fonts/smallfon/SMALL091.raw 30.3% [   106/   152] Deflate
  Adding rott/patches/fonts/smallfon/SMALL092.raw 26.3% [    56/    76] Deflate
  Adding rott/patches/fonts/smallfon/SMALL093.raw 21.7% [    54/    69] Deflate
  Adding rott/patches/fonts/smallfon/SMALL094.raw 15.8% [    64/    76] Deflate
  Adding rott/patches/fonts/smallfon/SMALL095.raw 30.0% [    56/    80] Deflate
  Adding rott/patches/fonts/smallfon/SMALL096.raw 25.0% [    69/    92] Deflate
  Adding rott/patches/fonts/smallfon/SMALL097.raw 21.0% [    49/    62] Deflate
  Adding rott/patches/fonts/smallfon/SMALL098.raw 51.9% [    76/   158] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF001.raw 28.6% [    20/    28] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF002.raw 25.7% [    26/    35] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF003.raw 37.5% [    25/    40] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF004.raw 46.5% [    38/    71] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF005.raw 33.3% [    40/    60] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF006.raw 22.8% [    44/    57] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF007.raw 31.5% [    37/    54] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF008.raw 25.0% [    18/    24] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF009.raw 21.4% [    33/    42] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF010.raw 21.4% [    33/    42] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF011.raw 43.1% [    37/    65] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF012.raw 28.9% [    32/    45] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF013.raw 11.8% [    30/    34] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF014.raw 37.2% [    27/    43] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF015.raw 17.9% [    23/    28] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF016.raw 23.4% [    36/    47] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF017.raw 32.1% [    38/    56] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF018.raw 32.7% [    35/    52] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF019.raw 31.8% [    45/    66] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF020.raw 35.5% [    40/    62] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF021.raw 32.7% [    33/    49] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF022.raw 38.8% [    41/    67] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF023.raw 31.2% [    44/    64] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF024.raw 34.0% [    31/    47] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF025.raw 34.4% [    40/    61] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF026.raw 28.1% [    46/    64] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF027.raw 21.4% [    22/    28] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF028.raw 15.4% [    33/    39] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF029.raw 32.1% [    36/    53] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF030.raw 50.0% [    29/    58] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF031.raw 34.0% [    35/    53] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF032.raw 29.1% [    39/    55] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF033.raw 24.6% [    46/    61] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF034.raw 37.5% [    35/    56] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF035.raw 31.1% [    42/    61] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF036.raw 35.1% [    37/    57] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF037.raw 30.4% [    39/    56] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF038.raw 43.5% [    35/    62] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF039.raw 38.5% [    32/    52] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF040.raw 28.8% [    42/    59] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF041.raw 43.1% [    29/    51] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF042.raw 38.6% [    35/    57] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF043.raw 18.8% [    39/    48] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF044.raw 37.3% [    32/    51] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF045.raw 42.6% [    27/    47] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF046.raw 46.8% [    41/    77] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF047.raw 37.3% [    32/    51] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF048.raw 32.1% [    38/    56] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF049.raw 27.8% [    39/    54] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF050.raw 26.7% [    44/    60] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF051.raw 32.1% [    38/    56] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF052.raw 37.3% [    42/    67] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF053.raw 31.9% [    32/    47] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF054.raw 37.3% [    32/    51] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF055.raw 36.0% [    32/    50] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF056.raw 45.5% [    42/    77] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF057.raw 37.3% [    37/    59] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF058.raw 30.6% [    34/    49] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF059.raw 21.3% [    48/    61] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF060.raw 45.6% [    31/    57] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF061.raw 25.5% [    35/    47] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF062.raw 42.1% [    33/    57] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF063.raw 32.6% [    29/    43] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF064.raw 45.3% [    29/    53] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF065.raw 27.3% [    24/    33] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF066.raw 19.0% [    47/    58] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF067.raw 27.3% [    40/    55] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF068.raw 32.1% [    38/    56] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF069.raw 21.8% [    43/    55] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF070.raw 19.0% [    47/    58] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF071.raw 35.3% [    33/    51] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF072.raw 25.0% [    45/    60] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF073.raw 36.0% [    32/    50] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF074.raw 18.5% [    22/    27] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF075.raw 13.2% [    33/    38] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF076.raw 29.4% [    36/    51] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF077.raw 33.3% [    18/    27] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF078.raw 36.0% [    32/    50] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF079.raw 32.7% [    33/    49] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF080.raw 27.8% [    39/    54] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF081.raw 27.3% [    40/    55] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF082.raw 21.8% [    43/    55] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF083.raw 29.8% [    33/    47] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF084.raw 26.2% [    45/    61] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF085.raw 31.9% [    32/    47] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF086.raw 28.6% [    35/    49] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF087.raw 27.1% [    35/    48] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF088.raw 34.0% [    33/    50] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF089.raw 32.1% [    38/    56] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF090.raw 25.5% [    38/    51] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF091.raw 31.6% [    39/    57] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF092.raw 23.1% [    40/    52] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF093.raw 35.7% [    18/    28] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF094.raw 25.0% [    39/    52] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF095.raw 39.6% [    32/    53] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF096.raw 47.0% [    53/   100] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF097.raw 18.2% [    27/    33] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF098.raw 61.2% [   148/   381] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF099.raw 75.5% [   285/  1162] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF100.raw 58.8% [   220/   534] Deflate
  Adding rott/patches/fonts/tinyfont/TINYF101.raw 59.1% [   221/   540] Deflate
  Adding rott/patches/s3dummy.lmp                 81.3% [   922/  4922] Deflate
  Adding rott/sounds/dscrush.wav                  40.1% [  4225/  7054] Deflate
  Adding rott/sounds/dssecret.wav                 15.5% [  5557/  6576] Deflate
  Adding rott/sounds/jetpack_sfx/dsjpdown.wav     40.5% [  9899/ 16624] Deflate
  Adding rott/sounds/jetpack_sfx/dsjpflow.wav     85.3% [   583/  3958] Deflate
  Adding rott/sounds/jetpack_sfx/dsjpidle.wav     32.1% [  2038/  3003] Deflate
  Adding rott/sounds/jetpack_sfx/dsjpmove.wav      4.8% [  1383/  1453] Deflate
  Adding rott/sounds/jetpack_sfx/dsjprise.wav     38.2% [  4856/  7856] Deflate
  Adding rott/sounds/lockdoor_sfx/LOCKED1.wav     49.4% [ 15895/ 31388] Deflate
  Adding rott/sounds/lockdoor_sfx/LOCKED2.wav     27.9% [  7588/ 10518] Deflate
  Adding rott/sounds/lockdoor_sfx/LOCKED3.wav     40.7% [  9853/ 16618] Deflate
  Adding rott/sounds/teleport_sfx/TELEPT2.WAV     40.4% [ 11778/ 19768] Deflate
  Adding rott/sounds/teleport_sfx/TELEPT3.WAV     15.1% [ 13165/ 15507] Deflate
  Adding rott/sounds/teleport_sfx/TELEPT4.WAV     25.0% [ 12386/ 16506] Deflate
  Adding rott/sounds/teleport_sfx/TELEPT5.WAV     36.0% [ 11080/ 17324] Deflate
  Adding rott/sounds/teleport_sfx/TELEPT6.WAV     15.2% [ 18684/ 22042] Deflate
  Adding rott/sounds/terrain_sfx/dsgloop.wav      24.6% [  8793/ 11657] Deflate
  Adding rott/sprites/FMPSA0.png                   9.7% [  2485/  2753] Deflate
  Adding rott/sprites/FMPSB0.png                   7.1% [  3321/  3573] Deflate
  Adding rott/sprites/FMPSC0.png                   9.3% [  2740/  3020] Deflate
  Adding rott/textures/RTSKY1.lmp                 66.0% [ 11915/ 35080] Deflate
  Adding rott/textures/RT_SKY1.lmp                66.0% [ 11915/ 35080] Deflate
  Adding scripts/coal_template.txt                71.6% [  1927/  6782] Deflate
  Adding scripts/kissme.txt                       62.0% [  9803/ 25786] Deflate
  Adding scripts/plutgame.txt                     73.6% [  1061/  4026] Deflate
  Adding scripts/plutlang.txt                     53.7% [  1599/  3451] Deflate
  Adding scripts/tntgame.txt                      73.9% [  1047/  4011] Deflate
  Adding scripts/tntlang.txt                      52.6% [  1783/  3762] Deflate
  Adding shaders/glsl/bloomcombine.fp             17.8% [   120/   146] Deflate
  Adding shaders/glsl/bloomextract.fp             44.4% [   222/   399] Deflate
  Adding shaders/glsl/burn.fp                     45.1% [   174/   317] Deflate
  Adding shaders/glsl/depthblur.fp                61.8% [   631/  1652] Deflate
  Adding shaders/glsl/exposureaverage.fp          53.5% [   309/   665] Deflate
  Adding shaders/glsl/exposurecombine.fp          52.6% [   203/   428] Deflate
  Adding shaders/glsl/exposureextract.fp          38.1% [   172/   278] Deflate
  Adding shaders/glsl/fogboundary.fp              55.6% [   251/   565] Deflate
  Adding shaders/glsl/func_brightmap.fp           36.3% [   163/   256] Deflate
  Adding shaders/glsl/func_defaultlight.fp        10.9% [    49/    55] Deflate
  Adding shaders/glsl/func_normal.fp               6.2% [    60/    64] Deflate
  Adding shaders/glsl/func_notexture.fp            0.0% [    67/    67] Stored
  Adding shaders/glsl/func_warp1.fp               43.0% [   196/   344] Deflate
  Adding shaders/glsl/func_warp2.fp               53.8% [   240/   519] Deflate
  Adding shaders/glsl/func_warp3.fp               50.8% [   214/   435] Deflate
  Adding shaders/glsl/func_wavex.fp               28.6% [   165/   231] Deflate
  Adding shaders/glsl/fxaa.fp                     85.0% [  3787/ 25294] Deflate
  Adding shaders/glsl/lensdistortion.fp           54.2% [   930/  2030] Deflate
  Adding shaders/glsl/lineardepth.fp              65.6% [   425/  1234] Deflate
  Adding shaders/glsl/main.fp                     70.5% [  3078/ 10431] Deflate
  Adding shaders/glsl/main.vp                     64.3% [  1142/  3203] Deflate
  Adding shaders/glsl/screenquad.vp               39.7% [    94/   156] Deflate
  Adding shaders/glsl/screenquadscale.vp          36.0% [   112/   175] Deflate
  Adding shaders/glsl/shaderdefs.i                61.7% [   661/  1726] Deflate
  Adding shaders/glsl/ssao.fp                     65.2% [  1330/  3820] Deflate
  Adding shaders/glsl/ssaocombine.fp              58.5% [   368/   886] Deflate
  Adding shaders/glsl/stencil.fp                  24.3% [    78/   103] Deflate
  Adding shaders/glsl/tonemap.fp                  60.3% [   772/  1943] Deflate
  Adding skins/CRSHA1.lmp                         25.5% [   875/  1174] Deflate
  Adding skins/CRSHA2C8.lmp                       26.1% [   852/  1153] Deflate
  Adding skins/CRSHA3C7.lmp                       27.6% [   915/  1264] Deflate
  Adding skins/CRSHA4C6.lmp                       27.4% [   900/  1240] Deflate
  Adding skins/CRSHA5.lmp                         29.9% [   761/  1085] Deflate
  Adding skins/CRSHB1.lmp                         26.6% [   914/  1245] Deflate
  Adding skins/CRSHB2D8.lmp                       25.2% [   806/  1077] Deflate
  Adding skins/CRSHB3D7.lmp                       24.8% [   838/  1115] Deflate
  Adding skins/CRSHB4D6.lmp                       27.0% [   894/  1224] Deflate
  Adding skins/CRSHB5.lmp                         29.0% [   824/  1161] Deflate
  Adding skins/CRSHC1.lmp                         27.2% [   891/  1224] Deflate
  Adding skins/CRSHC2A8.lmp                       27.7% [   901/  1246] Deflate
  Adding skins/CRSHC3A7.lmp                       26.6% [   829/  1129] Deflate
  Adding skins/CRSHC4A6.lmp                       26.4% [   881/  1197] Deflate
  Adding skins/CRSHC5.lmp                         28.5% [   823/  1151] Deflate
  Adding skins/CRSHD1.lmp                         28.3% [   868/  1211] Deflate
  Adding skins/CRSHD2B8.lmp                       28.0% [   869/  1207] Deflate
  Adding skins/CRSHD3B7.lmp                       24.4% [   785/  1039] Deflate
  Adding skins/CRSHD4B6.lmp                       24.9% [   832/  1108] Deflate
  Adding skins/CRSHD5.lmp                         27.1% [   845/  1159] Deflate
  Adding skins/CRSHE1.lmp                         27.0% [   761/  1042] Deflate
  Adding skins/CRSHE2E8.lmp                       29.2% [   847/  1196] Deflate
  Adding skins/CRSHE3E7.lmp                       32.9% [   919/  1370] Deflate
  Adding skins/CRSHE4E6.lmp                       30.8% [   839/  1212] Deflate
  Adding skins/CRSHE5.lmp                         27.4% [   720/   992] Deflate
  Adding skins/CRSHF1.lmp                         24.9% [   786/  1047] Deflate
  Adding skins/CRSHF2F8.lmp                       25.5% [   929/  1247] Deflate
  Adding skins/CRSHF3F7.lmp                       29.1% [  1021/  1441] Deflate
  Adding skins/CRSHF4F6.lmp                       27.5% [   911/  1256] Deflate
  Adding skins/CRSHF5.lmp                         27.6% [   724/  1000] Deflate
  Adding skins/CRSHG1.lmp                         29.2% [   878/  1240] Deflate
  Adding skins/CRSHG2G8.lmp                       26.2% [   858/  1163] Deflate
  Adding skins/CRSHG3G7.lmp                       27.2% [   931/  1278] Deflate
  Adding skins/CRSHG4G6.lmp                       28.9% [   884/  1243] Deflate
  Adding skins/CRSHG5.lmp                         29.3% [   850/  1202] Deflate
  Adding skins/CRSHH0.lmp                         23.8% [  1062/  1394] Deflate
  Adding skins/CRSHI0.lmp                         23.5% [   887/  1159] Deflate
  Adding skins/CRSHJ0.lmp                         25.7% [   932/  1255] Deflate
  Adding skins/CRSHK0.lmp                         24.8% [   896/  1191] Deflate
  Adding skins/CRSHL0.lmp                         33.1% [   610/   912] Deflate
  Adding skins/CRSHM0.lmp                         32.0% [   627/   922] Deflate
  Adding skins/CRSHN0.lmp                         32.5% [   624/   924] Deflate
  Adding skins/CRSHO0.lmp                         25.3% [  1088/  1457] Deflate
  Adding skins/CRSHP0.lmp                         29.4% [  1404/  1990] Deflate
  Adding skins/CRSHQ0.lmp                         31.6% [  1456/  2128] Deflate
  Adding skins/CRSHR0.lmp                         32.9% [  1299/  1937] Deflate
  Adding skins/CRSHS0.lmp                         32.4% [  1128/  1669] Deflate
  Adding skins/CRSHT0.lmp                         32.4% [   996/  1474] Deflate
  Adding skins/CRSHU0.lmp                         30.8% [   936/  1352] Deflate
  Adding skins/CRSHV0.lmp                         32.3% [   814/  1203] Deflate
  Adding skins/CRSHW0.lmp                         32.5% [   797/  1181] Deflate
  Adding skins/SKININFO.txt                       36.5% [   106/   167] Deflate
  Adding sounds/dscrush.wav                       40.1% [  4225/  7054] Deflate
  Adding sounds/dssecret.wav                      15.5% [  5557/  6576] Deflate
  Adding sounds/jetpack_sfx/dsjpdown.wav          40.5% [  9899/ 16624] Deflate
  Adding sounds/jetpack_sfx/dsjpflow.wav          85.3% [   583/  3958] Deflate
  Adding sounds/jetpack_sfx/dsjpidle.wav          32.1% [  2038/  3003] Deflate
  Adding sounds/jetpack_sfx/dsjpmove.wav           4.8% [  1383/  1453] Deflate
  Adding sounds/jetpack_sfx/dsjprise.wav          38.2% [  4856/  7856] Deflate
  Adding sounds/lockdoor_sfx/LOCKED1.wav          49.4% [ 15895/ 31388] Deflate
  Adding sounds/lockdoor_sfx/LOCKED2.wav          27.9% [  7588/ 10518] Deflate
  Adding sounds/lockdoor_sfx/LOCKED3.wav          40.7% [  9853/ 16618] Deflate
  Adding sounds/player2_sfx/DSIDETH.wav           26.6% [ 16057/ 21862] Deflate
  Adding sounds/player2_sfx/DSIDIEHI.wav          33.2% [ 29735/ 44537] Deflate
  Adding sounds/player2_sfx/DSINOWAY.wav          22.1% [  7901/ 10136] Deflate
  Adding sounds/player2_sfx/DSIOOF.wav            28.1% [  2372/  3299] Deflate
  Adding sounds/player2_sfx/DSIPAIN.wav           25.2% [ 11620/ 15544] Deflate
  Adding sounds/player2_sfx/DSITAUNT.wav          58.7% [  3765/  9125] Deflate
  Adding sounds/teleport_sfx/TELEPT2.WAV          40.4% [ 11778/ 19768] Deflate
  Adding sounds/teleport_sfx/TELEPT3.WAV          15.1% [ 13165/ 15507] Deflate
  Adding sounds/teleport_sfx/TELEPT4.WAV          25.0% [ 12386/ 16506] Deflate
  Adding sounds/teleport_sfx/TELEPT5.WAV          36.0% [ 11080/ 17324] Deflate
  Adding sounds/teleport_sfx/TELEPT6.WAV          15.2% [ 18684/ 22042] Deflate
  Adding sounds/terrain_sfx/dsgloop.wav           24.6% [  8793/ 11657] Deflate
  Adding sprites/jpcka0.gfx                       55.6% [   362/   816] Deflate
  Adding sprites/jpckb0.gfx                       54.0% [   376/   818] Deflate
  Adding sprites/jpckc0.gfx                       54.3% [   374/   818] Deflate
  Adding sprites/nvsca0.gfx                       47.2% [   319/   604] Deflate
  Adding sprites/nvscb0.gfx                       47.0% [   320/   604] Deflate
  Adding sprites/stima0.gfx                       53.3% [   158/   338] Deflate
  Adding sprites/stimb0.gfx                       59.2% [   173/   424] Deflate
  Adding sprites/stimc0.gfx                       42.6% [    70/   122] Deflate
  Adding video/intro.roq                           8.6% [2647592/2895296] Deflate
  Adding wolf3d/PLAYPAL.lmp                       32.7% [   517/   768] Deflate
  Adding edgever.txt                              45.9% [   426/   787] Deflate
  C:/EDGE/edge.epk contains 1868 files (updated 1868)
  Building Custom Rule C:/EDGE/wadsrc/CMakeLists.txt
